Time,QueueID,Allocation,FairShare
798,test-queue1,16.000000,0.000000
798,test-queue2,0.000000,8.000000
798,test-queue3,0.000000,8.000000
799,test-queue2,0.000000,8.000000
799,test-queue3,0.000000,8.000000
799,test-department,16.000000,16.000000
799,test-queue1,16.000000,0.000000
800,test-queue1,16.000000,0.000000
800,test-queue2,0.000000,8.000000
800,test-queue3,0.000000,8.000000
800,test-department,16.000000,16.000000
801,test-queue3,0.000000,8.000000
801,test-department,16.000000,16.000000
801,test-queue1,16.000000,0.000000
801,test-queue2,0.000000,8.000000
802,test-queue1,16.000000,0.000000
802,test-queue2,0.000000,8.000000
802,test-queue3,0.000000,8.000000
802,test-department,16.000000,16.000000
803,test-queue2,0.000000,8.000000
803,test-queue3,0.000000,8.000000
803,test-department,16.000000,16.000000
803,test-queue1,16.000000,0.000000
804,test-department,16.000000,16.000000
804,test-queue1,16.000000,0.000000
804,test-queue2,0.000000,8.000000
804,test-queue3,0.000000,8.000000
805,test-department,16.000000,16.000000
805,test-queue1,16.000000,0.000000
805,test-queue2,0.000000,8.000000
805,test-queue3,0.000000,8.000000
806,test-queue3,0.000000,8.000000
806,test-department,16.000000,16.000000
806,test-queue1,16.000000,0.000000
806,test-queue2,0.000000,8.000000
807,test-queue2,0.000000,8.000000
807,test-queue3,0.000000,8.000000
807,test-department,16.000000,16.000000
807,test-queue1,16.000000,0.000000
808,test-queue3,0.000000,8.000000
808,test-department,16.000000,16.000000
808,test-queue1,16.000000,0.000000
808,test-queue2,0.000000,8.000000
809,test-department,16.000000,16.000000
809,test-queue1,16.000000,0.000000
809,test-queue2,0.000000,8.000000
809,test-queue3,0.000000,8.000000
810,test-queue3,0.000000,8.000000
810,test-department,16.000000,16.000000
810,test-queue1,16.000000,0.000000
810,test-queue2,0.000000,8.000000
811,test-queue2,0.000000,8.000000
811,test-queue3,0.000000,8.000000
811,test-department,16.000000,16.000000
811,test-queue1,16.000000,0.000000
812,test-queue1,16.000000,0.000000
812,test-queue2,0.000000,8.000000
812,test-queue3,0.000000,8.000000
812,test-department,16.000000,16.000000
813,test-queue2,0.000000,8.000000
813,test-queue3,0.000000,8.000000
813,test-department,16.000000,16.000000
813,test-queue1,16.000000,0.000000
814,test-department,16.000000,16.000000
814,test-queue1,16.000000,0.000000
814,test-queue2,0.000000,8.000000
814,test-queue3,0.000000,8.000000
815,test-queue3,0.000000,8.000000
815,test-department,16.000000,16.000000
815,test-queue1,16.000000,0.000000
815,test-queue2,0.000000,8.000000
816,test-queue1,16.000000,0.000000
816,test-queue2,0.000000,8.000000
816,test-queue3,0.000000,8.000000
816,test-department,16.000000,16.000000
817,test-department,16.000000,16.000000
817,test-queue1,16.000000,0.000000
817,test-queue2,0.000000,8.000000
817,test-queue3,0.000000,8.000000
818,test-department,16.000000,16.000000
818,test-queue1,16.000000,0.000000
818,test-queue2,0.000000,8.000000
818,test-queue3,0.000000,8.000000
819,test-queue1,16.000000,0.000000
819,test-queue2,0.000000,8.000000
819,test-queue3,0.000000,8.000000
819,test-department,16.000000,16.000000
820,test-department,16.000000,16.000000
820,test-queue1,16.000000,0.000000
820,test-queue2,0.000000,8.000000
820,test-queue3,0.000000,8.000000
821,test-department,16.000000,16.000000
821,test-queue1,16.000000,0.000000
821,test-queue2,0.000000,8.000000
821,test-queue3,0.000000,8.000000
822,test-queue1,16.000000,0.000000
822,test-queue2,0.000000,8.000000
822,test-queue3,0.000000,8.000000
822,test-department,16.000000,16.000000
823,test-queue1,16.000000,0.000000
823,test-queue2,0.000000,8.000000
823,test-queue3,0.000000,8.000000
823,test-department,16.000000,16.000000
824,test-queue2,0.000000,8.000000
824,test-queue3,0.000000,8.000000
824,test-department,16.000000,16.000000
824,test-queue1,16.000000,0.000000
825,test-queue3,0.000000,8.000000
825,test-department,16.000000,16.000000
825,test-queue1,16.000000,0.000000
825,test-queue2,0.000000,8.000000
826,test-department,16.000000,16.000000
826,test-queue1,16.000000,0.000000
826,test-queue2,0.000000,8.000000
826,test-queue3,0.000000,8.000000
827,test-department,16.000000,16.000000
827,test-queue1,16.000000,0.000000
827,test-queue2,0.000000,8.000000
827,test-queue3,0.000000,8.000000
828,test-queue1,16.000000,0.000000
828,test-queue2,0.000000,8.000000
828,test-queue3,0.000000,8.000000
828,test-department,16.000000,16.000000
829,test-queue1,16.000000,0.000000
829,test-queue2,0.000000,8.000000
829,test-queue3,0.000000,8.000000
829,test-department,16.000000,16.000000
830,test-queue2,0.000000,8.000000
830,test-queue3,0.000000,8.000000
830,test-department,16.000000,16.000000
830,test-queue1,16.000000,0.000000
831,test-queue3,0.000000,8.000000
831,test-department,16.000000,16.000000
831,test-queue1,16.000000,0.000000
831,test-queue2,0.000000,8.000000
832,test-department,16.000000,16.000000
832,test-queue1,16.000000,0.000000
832,test-queue2,0.000000,8.000000
832,test-queue3,0.000000,8.000000
833,test-queue3,0.000000,8.000000
833,test-department,16.000000,16.000000
833,test-queue1,16.000000,0.000000
833,test-queue2,0.000000,8.000000
834,test-queue1,16.000000,0.000000
834,test-queue2,0.000000,8.000000
834,test-queue3,0.000000,8.000000
834,test-department,16.000000,16.000000
835,test-queue2,0.000000,8.000000
835,test-queue3,0.000000,8.000000
835,test-department,16.000000,16.000000
835,test-queue1,16.000000,0.000000
836,test-queue1,16.000000,0.000000
836,test-queue2,0.000000,8.000000
836,test-queue3,0.000000,8.000000
836,test-department,16.000000,16.000000
837,test-queue1,16.000000,0.000000
837,test-queue2,0.000000,8.000000
837,test-queue3,0.000000,8.000000
837,test-department,16.000000,16.000000
838,test-queue3,0.000000,8.000000
838,test-department,16.000000,16.000000
838,test-queue1,16.000000,0.000000
838,test-queue2,0.000000,8.000000
839,test-queue3,0.000000,8.000000
839,test-department,16.000000,16.000000
839,test-queue1,16.000000,0.000000
839,test-queue2,0.000000,8.000000
840,test-department,16.000000,16.000000
840,test-queue1,16.000000,0.000000
840,test-queue2,0.000000,8.000000
840,test-queue3,0.000000,8.000000
841,test-department,16.000000,16.000000
841,test-queue1,16.000000,0.000000
841,test-queue2,0.000000,8.000000
841,test-queue3,0.000000,8.000000
842,test-department,16.000000,16.000000
842,test-queue1,16.000000,0.000000
842,test-queue2,0.000000,8.000000
842,test-queue3,0.000000,8.000000
843,test-department,16.000000,16.000000
843,test-queue1,16.000000,0.000000
843,test-queue2,0.000000,8.000000
843,test-queue3,0.000000,8.000000
844,test-department,16.000000,16.000000
844,test-queue1,16.000000,0.000000
844,test-queue2,0.000000,8.000000
844,test-queue3,0.000000,8.000000
845,test-queue3,0.000000,8.000000
845,test-department,16.000000,16.000000
845,test-queue1,16.000000,0.000000
845,test-queue2,0.000000,8.000000
846,test-department,16.000000,16.000000
846,test-queue1,16.000000,0.000000
846,test-queue2,0.000000,8.000000
846,test-queue3,0.000000,8.000000
847,test-queue3,0.000000,8.000000
847,test-department,16.000000,16.000000
847,test-queue1,16.000000,0.000000
847,test-queue2,0.000000,8.000000
848,test-department,16.000000,16.000000
848,test-queue1,16.000000,0.000000
848,test-queue2,0.000000,8.000000
848,test-queue3,0.000000,8.000000
849,test-queue2,0.000000,8.000000
849,test-queue3,0.000000,8.000000
849,test-department,16.000000,16.000000
849,test-queue1,16.000000,0.000000
850,test-queue3,0.000000,8.000000
850,test-department,16.000000,16.000000
850,test-queue1,16.000000,0.000000
850,test-queue2,0.000000,8.000000
851,test-queue1,16.000000,0.000000
851,test-queue2,0.000000,8.000000
851,test-queue3,0.000000,8.000000
851,test-department,16.000000,16.000000
852,test-department,16.000000,16.000000
852,test-queue1,16.000000,0.000000
852,test-queue2,0.000000,8.000000
852,test-queue3,0.000000,8.000000
853,test-queue1,16.000000,0.000000
853,test-queue2,0.000000,8.000000
853,test-queue3,0.000000,8.000000
853,test-department,16.000000,16.000000
854,test-queue3,0.000000,8.000000
854,test-department,16.000000,16.000000
854,test-queue1,16.000000,0.000000
854,test-queue2,0.000000,8.000000
855,test-queue3,0.000000,8.000000
855,test-department,16.000000,16.000000
855,test-queue1,16.000000,0.000000
855,test-queue2,0.000000,8.000000
856,test-queue1,16.000000,0.000000
856,test-queue2,0.000000,8.000000
856,test-queue3,0.000000,8.000000
856,test-department,16.000000,16.000000
857,test-queue1,16.000000,0.000000
857,test-queue2,0.000000,8.000000
857,test-queue3,0.000000,8.000000
857,test-department,16.000000,16.000000
858,test-department,16.000000,16.000000
858,test-queue1,16.000000,0.000000
858,test-queue2,0.000000,8.000000
858,test-queue3,0.000000,8.000000
859,test-queue2,0.000000,8.000000
859,test-queue3,0.000000,8.000000
859,test-department,16.000000,16.000000
859,test-queue1,16.000000,0.000000
860,test-queue2,0.000000,8.000000
860,test-queue3,0.000000,8.000000
860,test-department,16.000000,16.000000
860,test-queue1,16.000000,0.000000
861,test-department,16.000000,16.000000
861,test-queue1,16.000000,0.000000
861,test-queue2,0.000000,8.000000
861,test-queue3,0.000000,8.000000
862,test-queue1,16.000000,0.000000
862,test-queue2,0.000000,8.000000
862,test-queue3,0.000000,8.000000
862,test-department,16.000000,16.000000
863,test-queue3,0.000000,8.000000
863,test-department,16.000000,16.000000
863,test-queue1,16.000000,0.000000
863,test-queue2,0.000000,8.000000
864,test-queue3,0.000000,8.000000
864,test-department,16.000000,16.000000
864,test-queue1,16.000000,0.000000
864,test-queue2,0.000000,8.000000
865,test-department,16.000000,16.000000
865,test-queue1,16.000000,0.000000
865,test-queue2,0.000000,8.000000
865,test-queue3,0.000000,8.000000
866,test-queue2,0.000000,8.000000
866,test-queue3,0.000000,8.000000
866,test-department,16.000000,16.000000
866,test-queue1,16.000000,0.000000
867,test-queue1,16.000000,0.000000
867,test-queue2,0.000000,8.000000
867,test-queue3,0.000000,8.000000
867,test-department,16.000000,16.000000
868,test-queue3,0.000000,8.000000
868,test-department,16.000000,16.000000
868,test-queue1,16.000000,0.000000
868,test-queue2,0.000000,8.000000
869,test-department,16.000000,16.000000
869,test-queue1,16.000000,0.000000
869,test-queue2,0.000000,8.000000
869,test-queue3,0.000000,8.000000
870,test-department,16.000000,16.000000
870,test-queue1,16.000000,0.000000
870,test-queue2,0.000000,8.000000
870,test-queue3,0.000000,8.000000
871,test-queue3,0.000000,8.000000
871,test-department,16.000000,16.000000
871,test-queue1,16.000000,0.000000
871,test-queue2,0.000000,8.000000
872,test-queue2,0.000000,8.000000
872,test-queue3,0.000000,8.000000
872,test-department,16.000000,16.000000
872,test-queue1,16.000000,0.000000
873,test-department,16.000000,16.000000
873,test-queue1,16.000000,0.000000
873,test-queue2,0.000000,8.000000
873,test-queue3,0.000000,8.000000
874,test-queue2,0.000000,8.000000
874,test-queue3,0.000000,8.000000
874,test-department,16.000000,16.000000
874,test-queue1,16.000000,0.000000
875,test-department,16.000000,16.000000
875,test-queue1,16.000000,0.000000
875,test-queue2,0.000000,8.000000
875,test-queue3,0.000000,8.000000
876,test-queue1,16.000000,0.000000
876,test-queue2,0.000000,8.000000
876,test-queue3,0.000000,8.000000
876,test-department,16.000000,16.000000
877,test-department,16.000000,16.000000
877,test-queue1,16.000000,0.000000
877,test-queue2,0.000000,8.000000
877,test-queue3,0.000000,8.000000
878,test-queue2,0.000000,8.000000
878,test-queue3,0.000000,8.000000
878,test-department,16.000000,16.000000
878,test-queue1,16.000000,0.000000
879,test-queue1,16.000000,0.000000
879,test-queue2,0.000000,8.000000
879,test-queue3,0.000000,8.000000
879,test-department,16.000000,16.000000
880,test-queue2,0.000000,8.000000
880,test-queue3,0.000000,8.000000
880,test-department,16.000000,16.000000
880,test-queue1,16.000000,0.000000
881,test-department,16.000000,16.000000
881,test-queue1,16.000000,0.000000
881,test-queue2,0.000000,8.000000
881,test-queue3,0.000000,8.000000
882,test-department,16.000000,16.000000
882,test-queue1,16.000000,0.000000
882,test-queue2,0.000000,8.000000
882,test-queue3,0.000000,8.000000
883,test-queue1,16.000000,0.000000
883,test-queue2,0.000000,8.000000
883,test-queue3,0.000000,8.000000
883,test-department,16.000000,16.000000
884,test-queue1,16.000000,0.000000
884,test-queue2,0.000000,8.000000
884,test-queue3,0.000000,8.000000
884,test-department,16.000000,16.000000
885,test-department,16.000000,16.000000
885,test-queue1,16.000000,0.000000
885,test-queue2,0.000000,8.000000
885,test-queue3,0.000000,8.000000
886,test-queue1,16.000000,0.000000
886,test-queue2,0.000000,8.000000
886,test-queue3,0.000000,8.000000
886,test-department,16.000000,16.000000
887,test-queue1,16.000000,0.000000
887,test-queue2,0.000000,8.000000
887,test-queue3,0.000000,8.000000
887,test-department,16.000000,16.000000
888,test-department,16.000000,16.000000
888,test-queue1,16.000000,0.000000
888,test-queue2,0.000000,8.000000
888,test-queue3,0.000000,8.000000
889,test-queue1,16.000000,0.000000
889,test-queue2,0.000000,8.000000
889,test-queue3,0.000000,8.000000
889,test-department,16.000000,16.000000
890,test-queue1,16.000000,0.000000
890,test-queue2,0.000000,8.000000
890,test-queue3,0.000000,8.000000
890,test-department,16.000000,16.000000
891,test-department,16.000000,16.000000
891,test-queue1,16.000000,0.000000
891,test-queue2,0.000000,8.000000
891,test-queue3,0.000000,8.000000
892,test-queue1,16.000000,0.000000
892,test-queue2,0.000000,8.000000
892,test-queue3,0.000000,8.000000
892,test-department,16.000000,16.000000
893,test-queue2,0.000000,8.000000
893,test-queue3,0.000000,8.000000
893,test-department,16.000000,16.000000
893,test-queue1,16.000000,0.000000
894,test-department,16.000000,16.000000
894,test-queue1,16.000000,0.000000
894,test-queue2,0.000000,8.000000
894,test-queue3,0.000000,8.000000
895,test-department,16.000000,16.000000
895,test-queue1,16.000000,0.000000
895,test-queue2,0.000000,8.000000
895,test-queue3,0.000000,8.000000
896,test-department,16.000000,16.000000
896,test-queue1,16.000000,0.000000
896,test-queue2,0.000000,8.000000
896,test-queue3,0.000000,8.000000
897,test-queue2,0.000000,8.000000
897,test-queue3,0.000000,8.000000
897,test-department,16.000000,16.000000
897,test-queue1,16.000000,0.000000
898,test-queue1,16.000000,0.000000
898,test-queue2,0.000000,8.000000
898,test-queue3,0.000000,8.000000
898,test-department,16.000000,16.000000
899,test-queue3,0.000000,8.000000
899,test-department,16.000000,16.000000
899,test-queue1,16.000000,0.000000
899,test-queue2,0.000000,8.000000
900,test-queue2,0.000000,8.000000
900,test-queue3,0.000000,8.000000
900,test-department,16.000000,16.000000
900,test-queue1,16.000000,0.000000
901,test-queue3,0.000000,8.000000
901,test-department,16.000000,16.000000
901,test-queue1,16.000000,0.000000
901,test-queue2,0.000000,8.000000
902,test-queue1,16.000000,0.000000
902,test-queue2,0.000000,8.000000
902,test-queue3,0.000000,8.000000
902,test-department,16.000000,16.000000
903,test-department,16.000000,16.000000
903,test-queue1,16.000000,0.000000
903,test-queue2,0.000000,8.000000
903,test-queue3,0.000000,8.000000
904,test-department,16.000000,16.000000
904,test-queue1,16.000000,0.000000
904,test-queue2,0.000000,8.000000
904,test-queue3,0.000000,8.000000
905,test-queue2,0.000000,8.000000
905,test-queue3,0.000000,8.000000
905,test-department,16.000000,16.000000
905,test-queue1,16.000000,0.000000
906,test-department,16.000000,16.000000
906,test-queue1,16.000000,0.000000
906,test-queue2,0.000000,8.000000
906,test-queue3,0.000000,8.000000
907,test-queue1,16.000000,0.000000
907,test-queue2,0.000000,8.000000
907,test-queue3,0.000000,8.000000
907,test-department,16.000000,16.000000
908,test-queue2,0.000000,8.000000
908,test-queue3,0.000000,8.000000
908,test-department,16.000000,16.000000
908,test-queue1,16.000000,0.000000
909,test-department,16.000000,16.000000
909,test-queue1,16.000000,0.000000
909,test-queue2,0.000000,8.000000
909,test-queue3,0.000000,8.000000
910,test-queue3,0.000000,8.000000
910,test-department,16.000000,16.000000
910,test-queue1,16.000000,0.000000
910,test-queue2,0.000000,8.000000
911,test-queue1,16.000000,0.000000
911,test-queue2,0.000000,8.000000
911,test-queue3,0.000000,8.000000
911,test-department,16.000000,16.000000
912,test-department,16.000000,16.000000
912,test-queue1,16.000000,0.000000
912,test-queue2,0.000000,8.000000
912,test-queue3,0.000000,8.000000
913,test-queue1,16.000000,0.000000
913,test-queue2,0.000000,8.000000
913,test-queue3,0.000000,8.000000
913,test-department,16.000000,16.000000
914,test-department,16.000000,16.000000
914,test-queue1,16.000000,0.000000
914,test-queue2,0.000000,8.000000
914,test-queue3,0.000000,8.000000
915,test-queue3,0.000000,8.000000
915,test-department,16.000000,16.000000
915,test-queue1,16.000000,0.000000
915,test-queue2,0.000000,8.000000
916,test-department,16.000000,16.000000
916,test-queue1,16.000000,0.000000
916,test-queue2,0.000000,8.000000
916,test-queue3,0.000000,8.000000
917,test-department,16.000000,16.000000
917,test-queue1,16.000000,0.000000
917,test-queue2,0.000000,8.000000
917,test-queue3,0.000000,8.000000
918,test-queue2,0.000000,8.000000
918,test-queue3,0.000000,8.000000
918,test-department,16.000000,16.000000
918,test-queue1,16.000000,0.000000
919,test-queue1,16.000000,0.000000
919,test-queue2,0.000000,8.000000
919,test-queue3,0.000000,8.000000
919,test-department,16.000000,16.000000
920,test-department,16.000000,16.000000
920,test-queue1,16.000000,0.000000
920,test-queue2,0.000000,8.000000
920,test-queue3,0.000000,8.000000
921,test-queue1,16.000000,0.000000
921,test-queue2,0.000000,8.000000
921,test-queue3,0.000000,8.000000
921,test-department,16.000000,16.000000
922,test-department,16.000000,16.000000
922,test-queue1,16.000000,0.000000
922,test-queue2,0.000000,8.000000
922,test-queue3,0.000000,8.000000
923,test-queue3,0.000000,8.000000
923,test-department,16.000000,16.000000
923,test-queue1,16.000000,0.000000
923,test-queue2,0.000000,8.000000
924,test-queue1,16.000000,0.000000
924,test-queue2,0.000000,8.000000
924,test-queue3,0.000000,8.000000
924,test-department,16.000000,16.000000
925,test-department,16.000000,16.000000
925,test-queue1,16.000000,0.000000
925,test-queue2,0.000000,8.000000
925,test-queue3,0.000000,8.000000
926,test-queue2,0.000000,8.000000
926,test-queue3,0.000000,8.000000
926,test-department,16.000000,16.000000
926,test-queue1,16.000000,0.000000
927,test-queue2,0.000000,8.000000
927,test-queue3,0.000000,8.000000
927,test-department,16.000000,16.000000
927,test-queue1,16.000000,0.000000
928,test-department,16.000000,16.000000
928,test-queue1,16.000000,0.000000
928,test-queue2,0.000000,8.000000
928,test-queue3,0.000000,8.000000
929,test-queue1,16.000000,0.000000
929,test-queue2,0.000000,8.000000
929,test-queue3,0.000000,8.000000
929,test-department,16.000000,16.000000
930,test-queue3,0.000000,8.000000
930,test-department,16.000000,16.000000
930,test-queue1,16.000000,0.000000
930,test-queue2,0.000000,8.000000
931,test-queue1,16.000000,0.000000
931,test-queue2,0.000000,8.000000
931,test-queue3,0.000000,8.000000
931,test-department,16.000000,16.000000
932,test-queue3,0.000000,8.000000
932,test-department,16.000000,16.000000
932,test-queue1,16.000000,0.000000
932,test-queue2,0.000000,8.000000
933,test-queue2,0.000000,8.000000
933,test-queue3,0.000000,8.000000
933,test-department,16.000000,16.000000
933,test-queue1,16.000000,0.000000
934,test-queue3,0.000000,8.000000
934,test-department,16.000000,16.000000
934,test-queue1,16.000000,0.000000
934,test-queue2,0.000000,8.000000
935,test-department,16.000000,16.000000
935,test-queue1,16.000000,0.000000
935,test-queue2,0.000000,8.000000
935,test-queue3,0.000000,8.000000
936,test-department,16.000000,16.000000
936,test-queue1,16.000000,0.000000
936,test-queue2,0.000000,8.000000
936,test-queue3,0.000000,8.000000
937,test-department,16.000000,16.000000
937,test-queue1,16.000000,0.000000
937,test-queue2,0.000000,8.000000
937,test-queue3,0.000000,8.000000
938,test-queue2,0.000000,8.000000
938,test-queue3,0.000000,8.000000
938,test-department,16.000000,16.000000
938,test-queue1,16.000000,0.000000
939,test-queue2,0.000000,8.000000
939,test-queue3,0.000000,8.000000
939,test-department,16.000000,16.000000
939,test-queue1,16.000000,0.000000
940,test-queue3,0.000000,8.000000
940,test-department,16.000000,16.000000
940,test-queue1,16.000000,0.000000
940,test-queue2,0.000000,8.000000
941,test-department,16.000000,16.000000
941,test-queue1,16.000000,0.000000
941,test-queue2,0.000000,8.000000
941,test-queue3,0.000000,8.000000
942,test-queue1,16.000000,0.000000
942,test-queue2,0.000000,8.000000
942,test-queue3,0.000000,8.000000
942,test-department,16.000000,16.000000
943,test-department,16.000000,16.000000
943,test-queue1,16.000000,0.000000
943,test-queue2,0.000000,8.000000
943,test-queue3,0.000000,8.000000
944,test-queue1,16.000000,0.000000
944,test-queue2,0.000000,8.000000
944,test-queue3,0.000000,8.000000
944,test-department,16.000000,16.000000
945,test-department,16.000000,16.000000
945,test-queue1,16.000000,0.000000
945,test-queue2,0.000000,8.000000
945,test-queue3,0.000000,8.000000
946,test-department,16.000000,16.000000
946,test-queue1,16.000000,0.000000
946,test-queue2,0.000000,8.000000
946,test-queue3,0.000000,8.000000
947,test-queue1,16.000000,0.000000
947,test-queue2,0.000000,8.000000
947,test-queue3,0.000000,8.000000
947,test-department,16.000000,16.000000
948,test-queue2,0.000000,8.000000
948,test-queue3,0.000000,8.000000
948,test-department,16.000000,16.000000
948,test-queue1,16.000000,0.000000
949,test-department,16.000000,16.000000
949,test-queue1,16.000000,0.000000
949,test-queue2,0.000000,8.000000
949,test-queue3,0.000000,8.000000
950,test-department,16.000000,16.000000
950,test-queue1,16.000000,0.000000
950,test-queue2,0.000000,8.000000
950,test-queue3,0.000000,8.000000
951,test-queue2,0.000000,8.000000
951,test-queue3,0.000000,8.000000
951,test-department,16.000000,16.000000
951,test-queue1,16.000000,0.000000
952,test-queue3,0.000000,8.000000
952,test-department,16.000000,16.000000
952,test-queue1,16.000000,0.000000
952,test-queue2,0.000000,8.000000
953,test-queue1,16.000000,0.000000
953,test-queue2,0.000000,8.000000
953,test-queue3,0.000000,8.000000
953,test-department,16.000000,16.000000
954,test-queue3,0.000000,8.000000
954,test-department,16.000000,16.000000
954,test-queue1,16.000000,0.000000
954,test-queue2,0.000000,8.000000
955,test-department,16.000000,16.000000
955,test-queue1,16.000000,0.000000
955,test-queue2,0.000000,8.000000
955,test-queue3,0.000000,8.000000
956,test-queue1,16.000000,0.000000
956,test-queue2,0.000000,8.000000
956,test-queue3,0.000000,8.000000
956,test-department,16.000000,16.000000
957,test-queue2,0.000000,8.000000
957,test-queue3,0.000000,8.000000
957,test-department,16.000000,16.000000
957,test-queue1,16.000000,0.000000
958,test-queue3,0.000000,8.000000
958,test-department,16.000000,16.000000
958,test-queue1,16.000000,0.000000
958,test-queue2,0.000000,8.000000
959,test-queue3,0.000000,8.000000
959,test-department,16.000000,16.000000
959,test-queue1,16.000000,0.000000
959,test-queue2,0.000000,8.000000
960,test-department,16.000000,16.000000
960,test-queue1,16.000000,0.000000
960,test-queue2,0.000000,8.000000
960,test-queue3,0.000000,8.000000
961,test-queue2,0.000000,8.000000
961,test-queue3,0.000000,8.000000
961,test-department,16.000000,16.000000
961,test-queue1,16.000000,0.000000
962,test-department,16.000000,16.000000
962,test-queue1,16.000000,0.000000
962,test-queue2,0.000000,8.000000
962,test-queue3,0.000000,8.000000
963,test-queue2,0.000000,8.000000
963,test-queue3,0.000000,8.000000
963,test-department,16.000000,16.000000
963,test-queue1,16.000000,0.000000
964,test-department,16.000000,16.000000
964,test-queue1,16.000000,0.000000
964,test-queue2,0.000000,8.000000
964,test-queue3,0.000000,8.000000
965,test-queue2,0.000000,8.000000
965,test-queue3,0.000000,8.000000
965,test-department,16.000000,16.000000
965,test-queue1,16.000000,0.000000
966,test-department,16.000000,16.000000
966,test-queue1,16.000000,0.000000
966,test-queue2,0.000000,8.000000
966,test-queue3,0.000000,8.000000
967,test-queue2,0.000000,8.000000
967,test-queue3,0.000000,8.000000
967,test-department,16.000000,16.000000
967,test-queue1,16.000000,0.000000
968,test-queue2,0.000000,8.000000
968,test-queue3,0.000000,8.000000
968,test-department,16.000000,16.000000
968,test-queue1,16.000000,0.000000
969,test-queue1,16.000000,0.000000
969,test-queue2,0.000000,8.000000
969,test-queue3,0.000000,8.000000
969,test-department,16.000000,16.000000
970,test-queue2,0.000000,8.000000
970,test-queue3,0.000000,8.000000
970,test-department,16.000000,16.000000
970,test-queue1,16.000000,0.000000
971,test-queue3,0.000000,8.000000
971,test-department,16.000000,16.000000
971,test-queue1,16.000000,0.000000
971,test-queue2,0.000000,8.000000
972,test-queue3,0.000000,8.000000
972,test-department,16.000000,16.000000
972,test-queue1,16.000000,0.000000
972,test-queue2,0.000000,8.000000
973,test-queue1,16.000000,0.000000
973,test-queue2,0.000000,8.000000
973,test-queue3,0.000000,8.000000
973,test-department,16.000000,16.000000
974,test-queue3,0.000000,8.000000
974,test-department,16.000000,16.000000
974,test-queue1,16.000000,0.000000
974,test-queue2,0.000000,8.000000
975,test-department,16.000000,16.000000
975,test-queue1,16.000000,0.000000
975,test-queue2,0.000000,8.000000
975,test-queue3,0.000000,8.000000
976,test-queue1,16.000000,0.000000
976,test-queue2,0.000000,8.000000
976,test-queue3,0.000000,8.000000
976,test-department,16.000000,16.000000
977,test-queue3,0.000000,8.000000
977,test-department,16.000000,16.000000
977,test-queue1,16.000000,0.000000
977,test-queue2,0.000000,8.000000
978,test-queue1,16.000000,0.000000
978,test-queue2,0.000000,8.000000
978,test-queue3,0.000000,8.000000
978,test-department,16.000000,16.000000
979,test-queue1,16.000000,0.000000
979,test-queue2,0.000000,8.000000
979,test-queue3,0.000000,8.000000
979,test-department,16.000000,16.000000
980,test-department,16.000000,16.000000
980,test-queue1,16.000000,0.000000
980,test-queue2,0.000000,8.000000
980,test-queue3,0.000000,8.000000
981,test-queue3,0.000000,8.000000
981,test-department,16.000000,16.000000
981,test-queue1,16.000000,0.000000
981,test-queue2,0.000000,8.000000
982,test-queue2,0.000000,8.000000
982,test-queue3,0.000000,8.000000
982,test-department,16.000000,16.000000
982,test-queue1,16.000000,0.000000
983,test-queue3,0.000000,8.000000
983,test-department,16.000000,16.000000
983,test-queue1,16.000000,0.000000
983,test-queue2,0.000000,8.000000
984,test-queue2,0.000000,8.000000
984,test-queue3,0.000000,8.000000
984,test-department,16.000000,16.000000
984,test-queue1,16.000000,0.000000
985,test-queue2,0.000000,8.000000
985,test-queue3,0.000000,8.000000
985,test-department,16.000000,16.000000
985,test-queue1,16.000000,0.000000
986,test-department,16.000000,16.000000
986,test-queue1,16.000000,0.000000
986,test-queue2,0.000000,8.000000
986,test-queue3,0.000000,8.000000
987,test-department,16.000000,16.000000
987,test-queue1,16.000000,0.000000
987,test-queue2,0.000000,8.000000
987,test-queue3,0.000000,8.000000
988,test-queue2,0.000000,8.000000
988,test-queue3,0.000000,8.000000
988,test-department,16.000000,16.000000
988,test-queue1,16.000000,0.000000
989,test-queue1,16.000000,0.000000
989,test-queue2,0.000000,8.000000
989,test-queue3,0.000000,8.000000
989,test-department,16.000000,16.000000
990,test-queue2,0.000000,8.000000
990,test-queue3,0.000000,8.000000
990,test-department,16.000000,16.000000
990,test-queue1,16.000000,0.000000
991,test-department,16.000000,16.000000
991,test-queue1,16.000000,0.000000
991,test-queue2,0.000000,8.000000
991,test-queue3,0.000000,8.000000
992,test-queue2,0.000000,8.000000
992,test-queue3,0.000000,8.000000
992,test-department,16.000000,16.000000
992,test-queue1,16.000000,0.000000
993,test-queue1,16.000000,0.000000
993,test-queue2,0.000000,8.000000
993,test-queue3,0.000000,8.000000
993,test-department,16.000000,16.000000
994,test-queue1,16.000000,0.000000
994,test-queue2,0.000000,8.000000
994,test-queue3,0.000000,8.000000
994,test-department,16.000000,16.000000
995,test-queue2,0.000000,8.000000
995,test-queue3,0.000000,8.000000
995,test-department,16.000000,16.000000
995,test-queue1,16.000000,0.000000
996,test-queue1,16.000000,0.000000
996,test-queue2,0.000000,8.000000
996,test-queue3,0.000000,8.000000
996,test-department,16.000000,16.000000
997,test-queue2,0.000000,8.000000
997,test-queue3,0.000000,8.000000
997,test-department,16.000000,16.000000
